id,label,iri,semantic,taxon_id,taxon_label,semantic_label
ENSEMBL:ENSMMUG00000004350,ENSEMBL:ENSMMUG00000004350,http://ensembl.org/id/ENSMMUG00000004350,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSFCAG00000000329,ENSEMBL:ENSFCAG00000000329,http://ensembl.org/id/ENSFCAG00000000329,gene,NCBITaxon:9685,Felis catus,Gene
PomBase:SPCC1739.14,npp106,https://www.pombase.org/spombe/result/SPCC1739.14,gene,NCBITaxon:284812,Schizosaccharomyces pombe 972h-,Gene
PomBase:SPAC22G7.09c,nup45,https://www.pombase.org/spombe/result/SPAC22G7.09c,gene,NCBITaxon:284812,Schizosaccharomyces pombe 972h-,Gene
ENSEMBL:ENSGALG00000008177,NOS1,http://ensembl.org/id/ENSGALG00000008177,gene,NCBITaxon:9031,Gallus gallus,Gene
ZFIN:ZDB-GENE-090312-163,tns2a,http://zfin.org/ZDB-GENE-090312-163,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSMODG00000017881,ENSEMBL:ENSMODG00000017881,http://ensembl.org/id/ENSMODG00000017881,gene,NCBITaxon:13616,Monodelphis domestica,Gene
RGD:1303201,Sgce,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1303201,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSMODG00000021502,ENSEMBL:ENSMODG00000021502,http://ensembl.org/id/ENSMODG00000021502,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSPTRG00000016859,ENSEMBL:ENSPTRG00000016859,http://ensembl.org/id/ENSPTRG00000016859,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSACAG00000002200,ENSEMBL:ENSACAG00000002200,http://ensembl.org/id/ENSACAG00000002200,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSACAG00000015238,ENSEMBL:ENSACAG00000015238,http://ensembl.org/id/ENSACAG00000015238,gene,NCBITaxon:28377,Anolis carolinensis,Gene
FlyBase:FBgn0004687,Mlc-c,http://flybase.org/reports/FBgn0004687,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ZFIN:ZDB-GENE-111215-3,ank2a,http://zfin.org/ZDB-GENE-111215-3,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSMODG00000044323,ENSEMBL:ENSMODG00000044323,http://ensembl.org/id/ENSMODG00000044323,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSPTRG00000008142,ENSEMBL:ENSPTRG00000008142,http://ensembl.org/id/ENSPTRG00000008142,gene,NCBITaxon:9598,Pan troglodytes,Gene
ZFIN:ZDB-GENE-040426-797,trim25,http://zfin.org/ZDB-GENE-040426-797,gene,NCBITaxon:7955,Danio rerio,Gene
dictyBase:DDB_G0289511,act28,http://dictybase.org/gene/DDB_G0289511,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSCAFG00000002001,ENSEMBL:ENSCAFG00000002001,http://ensembl.org/id/ENSCAFG00000002001,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
WormBase:WBGene00006585,tni-3,https://www.wormbase.org/get?name=WBGene00006585,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSPTRG00000024326,ENSEMBL:ENSPTRG00000024326,http://ensembl.org/id/ENSPTRG00000024326,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSECAG00000017123,ENSEMBL:ENSECAG00000017123,http://ensembl.org/id/ENSECAG00000017123,gene,NCBITaxon:9796,Equus caballus,Gene
ZFIN:ZDB-GENE-121221-1,gan,http://zfin.org/ZDB-GENE-121221-1,gene,NCBITaxon:7955,Danio rerio,Gene
HGNC:11945,TNNI1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11945,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSMODG00000050983,ENSEMBL:ENSMODG00000050983,http://ensembl.org/id/ENSMODG00000050983,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSSSCG00000028355,ENSEMBL:ENSSSCG00000028355,http://ensembl.org/id/ENSSSCG00000028355,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSOANG00000008788,ENSEMBL:ENSOANG00000008788,http://ensembl.org/id/ENSOANG00000008788,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
Xenbase:XB-GENE-5815090,cav3.2,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-5815090,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSFCAG00000034593,ENSEMBL:ENSFCAG00000034593,http://ensembl.org/id/ENSFCAG00000034593,gene,NCBITaxon:9685,Felis catus,Gene
HGNC:11168,SNTB1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11168,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSACAG00000001482,ENSEMBL:ENSACAG00000001482,http://ensembl.org/id/ENSACAG00000001482,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSPTRG00000008773,ENSEMBL:ENSPTRG00000008773,http://ensembl.org/id/ENSPTRG00000008773,gene,NCBITaxon:9598,Pan troglodytes,Gene
FlyBase:FBgn0020497,emb,http://flybase.org/reports/FBgn0020497,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSECAG00000020701,ENSEMBL:ENSECAG00000020701,http://ensembl.org/id/ENSECAG00000020701,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSPTRG00000014359,ENSEMBL:ENSPTRG00000014359,http://ensembl.org/id/ENSPTRG00000014359,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSFCAG00000025799,ENSEMBL:ENSFCAG00000025799,http://ensembl.org/id/ENSFCAG00000025799,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSBTAG00000047856,ENSEMBL:ENSBTAG00000047856,http://ensembl.org/id/ENSBTAG00000047856,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSMODG00000009818,ENSEMBL:ENSMODG00000009818,http://ensembl.org/id/ENSMODG00000009818,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSCAFG00000010068,ENSEMBL:ENSCAFG00000010068,http://ensembl.org/id/ENSCAFG00000010068,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSPTRG00000012049,ENSEMBL:ENSPTRG00000012049,http://ensembl.org/id/ENSPTRG00000012049,gene,NCBITaxon:9598,Pan troglodytes,Gene
ZFIN:ZDB-GENE-050417-49,tnni2b.1,http://zfin.org/ZDB-GENE-050417-49,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSOANG00000013792,ENSEMBL:ENSOANG00000013792,http://ensembl.org/id/ENSOANG00000013792,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
dictyBase:DDB_G0293784,psmB5,http://dictybase.org/gene/DDB_G0293784,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
RGD:619976,Hdac2,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=619976,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSMODG00000015529,ENSEMBL:ENSMODG00000015529,http://ensembl.org/id/ENSMODG00000015529,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSPTRG00000014860,ENSEMBL:ENSPTRG00000014860,http://ensembl.org/id/ENSPTRG00000014860,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSOANG00000048512,ENSEMBL:ENSOANG00000048512,http://ensembl.org/id/ENSOANG00000048512,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
HGNC:9966,REST,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:9966,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSECAG00000009638,ENSEMBL:ENSECAG00000009638,http://ensembl.org/id/ENSECAG00000009638,gene,NCBITaxon:9796,Equus caballus,Gene
WormBase:WBGene00006582,tmd-2,https://www.wormbase.org/get?name=WBGene00006582,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
FlyBase:FBgn0011743,Arp53D,http://flybase.org/reports/FBgn0011743,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSECAG00000004908,ENSEMBL:ENSECAG00000004908,http://ensembl.org/id/ENSECAG00000004908,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSMMUG00000006941,ENSEMBL:ENSMMUG00000006941,http://ensembl.org/id/ENSMMUG00000006941,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSACAG00000012706,ENSEMBL:ENSACAG00000012706,http://ensembl.org/id/ENSACAG00000012706,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMMUG00000008618,ENSEMBL:ENSMMUG00000008618,http://ensembl.org/id/ENSMMUG00000008618,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSBTAG00000016525,ENSEMBL:ENSBTAG00000016525,http://ensembl.org/id/ENSBTAG00000016525,gene,NCBITaxon:9913,Bos taurus,Gene
ZFIN:ZDB-GENE-120215-32,tns1a,http://zfin.org/ZDB-GENE-120215-32,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSGALG00000034528,SNTB1,http://ensembl.org/id/ENSGALG00000034528,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSCAFG00000013234,LAMC1,http://ensembl.org/id/ENSCAFG00000013234,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ZFIN:ZDB-GENE-030131-9823,lama5,http://zfin.org/ZDB-GENE-030131-9823,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSSSCG00025066075,ENSEMBL:ENSSSCG00025066075,http://ensembl.org/id/ENSSSCG00025066075,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSACAG00000012652,ENSEMBL:ENSACAG00000012652,http://ensembl.org/id/ENSACAG00000012652,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSOANG00000039013,ENSEMBL:ENSOANG00000039013,http://ensembl.org/id/ENSOANG00000039013,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSECAG00000011894,ENSEMBL:ENSECAG00000011894,http://ensembl.org/id/ENSECAG00000011894,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSPTRG00000041089,ENSEMBL:ENSPTRG00000041089,http://ensembl.org/id/ENSPTRG00000041089,gene,NCBITaxon:9598,Pan troglodytes,Gene
RGD:1306311,Lamb1,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1306311,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSOANG00000001490,ENSEMBL:ENSOANG00000001490,http://ensembl.org/id/ENSOANG00000001490,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
HGNC:2666,DAG1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2666,gene,NCBITaxon:9606,Homo sapiens,Gene
WormBase:WBGene00011097,nhr-206,https://www.wormbase.org/get?name=WBGene00011097,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSCAFG00000004052,MCM2,http://ensembl.org/id/ENSCAFG00000004052,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSCAFG00000048076,A0A5F4D5V0,http://ensembl.org/id/ENSCAFG00000048076,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSPTRG00000011001,ENSEMBL:ENSPTRG00000011001,http://ensembl.org/id/ENSPTRG00000011001,gene,NCBITaxon:9598,Pan troglodytes,Gene
dictyBase:DDB_G0269176,racF1,http://dictybase.org/gene/DDB_G0269176,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSGALG00000008058,ENSEMBL:ENSGALG00000008058,http://ensembl.org/id/ENSGALG00000008058,gene,NCBITaxon:9031,Gallus gallus,Gene
WormBase:WBGene00006588,tnt-3,https://www.wormbase.org/get?name=WBGene00006588,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSACAG00000001327,ENSEMBL:ENSACAG00000001327,http://ensembl.org/id/ENSACAG00000001327,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSACAG00000001200,ENSEMBL:ENSACAG00000001200,http://ensembl.org/id/ENSACAG00000001200,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSSSCG00000009281,SGCG,http://ensembl.org/id/ENSSSCG00000009281,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSBTAG00000002778,SF3B2,http://ensembl.org/id/ENSBTAG00000002778,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSGALG00000014891,PELO,http://ensembl.org/id/ENSGALG00000014891,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSXETG00000040589,ENSEMBL:ENSXETG00000040589,http://ensembl.org/id/ENSXETG00000040589,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSFCAG00000004445,ENSEMBL:ENSFCAG00000004445,http://ensembl.org/id/ENSFCAG00000004445,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSMMUG00000018630,ENSEMBL:ENSMMUG00000018630,http://ensembl.org/id/ENSMMUG00000018630,gene,NCBITaxon:9544,Macaca mulatta,Gene
WormBase:R02C2.4b,nhr-204,https://www.wormbase.org/get?name=R02C2.4b,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSOANG00000044560,ENSEMBL:ENSOANG00000044560,http://ensembl.org/id/ENSOANG00000044560,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
RGD:2927,Itgb1,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=2927,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSGALG00000029203,TNNT1,http://ensembl.org/id/ENSGALG00000029203,gene,NCBITaxon:9031,Gallus gallus,Gene
Xenbase:XB-GENE-966159,arr3,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-966159,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
FlyBase:FBgn0027537,Nup93-1,http://flybase.org/reports/FBgn0027537,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSCAFG00000017640,HAUS1,http://ensembl.org/id/ENSCAFG00000017640,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
MGI:1919455,Eml2,http://www.informatics.jax.org/accession/MGI:1919455,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSFCAG00000003944,ENSEMBL:ENSFCAG00000003944,http://ensembl.org/id/ENSFCAG00000003944,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSFCAG00000045898,ENSEMBL:ENSFCAG00000045898,http://ensembl.org/id/ENSFCAG00000045898,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSECAG00000015096,ENSEMBL:ENSECAG00000015096,http://ensembl.org/id/ENSECAG00000015096,gene,NCBITaxon:9796,Equus caballus,Gene
FlyBase:FBgn0052683,CG32683,http://flybase.org/reports/FBgn0052683,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
RGD:620093,Xylt1,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=620093,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSCAFG00000008482,JAM2,http://ensembl.org/id/ENSCAFG00000008482,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSFCAG00000011506,ENSEMBL:ENSFCAG00000011506,http://ensembl.org/id/ENSFCAG00000011506,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSBTAG00000006030,ENSEMBL:ENSBTAG00000006030,http://ensembl.org/id/ENSBTAG00000006030,gene,NCBITaxon:9913,Bos taurus,Gene
PomBase:SPAC1F5.09c,shk2,https://www.pombase.org/spombe/result/SPAC1F5.09c,gene,NCBITaxon:284812,Schizosaccharomyces pombe 972h-,Gene
ENSEMBL:ENSOANG00000007894,ENSEMBL:ENSOANG00000007894,http://ensembl.org/id/ENSOANG00000007894,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
HGNC:11948,TNNT1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11948,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSGALG00000005321,LAMA5,http://ensembl.org/id/ENSGALG00000005321,gene,NCBITaxon:9031,Gallus gallus,Gene
ZFIN:ZDB-GENE-070126-1,dgkb,http://zfin.org/ZDB-GENE-070126-1,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSCAFG00000012919,ENSEMBL:ENSCAFG00000012919,http://ensembl.org/id/ENSCAFG00000012919,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSMODG00000019067,ENSEMBL:ENSMODG00000019067,http://ensembl.org/id/ENSMODG00000019067,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSOANG00000043403,ENSEMBL:ENSOANG00000043403,http://ensembl.org/id/ENSOANG00000043403,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSMMUG00000016394,ENSEMBL:ENSMMUG00000016394,http://ensembl.org/id/ENSMMUG00000016394,gene,NCBITaxon:9544,Macaca mulatta,Gene
ZFIN:ZDB-GENE-001101-1,nos1,http://zfin.org/ZDB-GENE-001101-1,gene,NCBITaxon:7955,Danio rerio,Gene
FlyBase:FBgn0031410,CG17237,http://flybase.org/reports/FBgn0031410,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
dictyBase:DDB_G0277827,cafA,http://dictybase.org/gene/DDB_G0277827,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
MGI:2443012,Tns3,http://www.informatics.jax.org/accession/MGI:2443012,gene,NCBITaxon:10090,Mus musculus,Gene
FlyBase:FBgn0053993,CG33993,http://flybase.org/reports/FBgn0053993,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSMMUG00000019438,ENSEMBL:ENSMMUG00000019438,http://ensembl.org/id/ENSMMUG00000019438,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSOANG00000001919,ENSEMBL:ENSOANG00000001919,http://ensembl.org/id/ENSOANG00000001919,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
dictyBase:DDB_G0283617,cdc25,http://dictybase.org/gene/DDB_G0283617,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSMODG00000018459,ENSEMBL:ENSMODG00000018459,http://ensembl.org/id/ENSMODG00000018459,gene,NCBITaxon:13616,Monodelphis domestica,Gene
WormBase:WBGene00003654,nhr-64,https://www.wormbase.org/get?name=WBGene00003654,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
HGNC:7582,MYL1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7582,gene,NCBITaxon:9606,Homo sapiens,Gene
SGD:S000004354,STE11,https://www.yeastgenome.org/locus/S000004354,gene,NCBITaxon:559292,Saccharomyces cerevisiae S288C,Gene
MGI:105084,Satb1,http://www.informatics.jax.org/accession/MGI:105084,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSFCAG00000008280,ENSEMBL:ENSFCAG00000008280,http://ensembl.org/id/ENSFCAG00000008280,gene,NCBITaxon:9685,Felis catus,Gene
RGD:631334,Nup58,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=631334,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSMODG00000016390,ENSEMBL:ENSMODG00000016390,http://ensembl.org/id/ENSMODG00000016390,gene,NCBITaxon:13616,Monodelphis domestica,Gene
dictyBase:DDB_G0269548,limG,http://dictybase.org/gene/DDB_G0269548,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ZFIN:ZDB-GENE-131126-14,kcnj12a,http://zfin.org/ZDB-GENE-131126-14,gene,NCBITaxon:7955,Danio rerio,Gene
ZFIN:ZDB-GENE-120406-2,ifit12,http://zfin.org/ZDB-GENE-120406-2,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSGALG00000015211,DTNA,http://ensembl.org/id/ENSGALG00000015211,gene,NCBITaxon:9031,Gallus gallus,Gene
RGD:1563703,Slc25a48,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1563703,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSCAFG00000003897,ENSEMBL:ENSCAFG00000003897,http://ensembl.org/id/ENSCAFG00000003897,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSPTRG00000014677,ENSEMBL:ENSPTRG00000014677,http://ensembl.org/id/ENSPTRG00000014677,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSGALG00000013022,CACNA1C,http://ensembl.org/id/ENSGALG00000013022,gene,NCBITaxon:9031,Gallus gallus,Gene
MGI:1339709,Myh3,http://www.informatics.jax.org/accession/MGI:1339709,gene,NCBITaxon:10090,Mus musculus,Gene
WormBase:WBGene00003710,nhr-120,https://www.wormbase.org/get?name=WBGene00003710,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
MGI:1346876,Map3k5,http://www.informatics.jax.org/accession/MGI:1346876,gene,NCBITaxon:10090,Mus musculus,Gene
RGD:61965,Ptpn1,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=61965,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSPTRG00000010945,ENSEMBL:ENSPTRG00000010945,http://ensembl.org/id/ENSPTRG00000010945,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSSSCG00000003103,FKRP,http://ensembl.org/id/ENSSSCG00000003103,gene,NCBITaxon:9823,Sus scrofa,Gene
dictyBase:DDB_G0277859,mlcE,http://dictybase.org/gene/DDB_G0277859,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSOANG00000004946,ENSEMBL:ENSOANG00000004946,http://ensembl.org/id/ENSOANG00000004946,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSBTAG00000054684,A0A3Q1LKT5,http://ensembl.org/id/ENSBTAG00000054684,gene,NCBITaxon:9913,Bos taurus,Gene
WormBase:WBGene00003495,mup-2,https://www.wormbase.org/get?name=WBGene00003495,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSMODG00000012853,ENSEMBL:ENSMODG00000012853,http://ensembl.org/id/ENSMODG00000012853,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSMODG00000047156,ENSEMBL:ENSMODG00000047156,http://ensembl.org/id/ENSMODG00000047156,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSOANG00000012517,ENSEMBL:ENSOANG00000012517,http://ensembl.org/id/ENSOANG00000012517,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSGALG00000013968,ENSEMBL:ENSGALG00000013968,http://ensembl.org/id/ENSGALG00000013968,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSMODG00000007394,ENSEMBL:ENSMODG00000007394,http://ensembl.org/id/ENSMODG00000007394,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSACAG00000000203,ENSEMBL:ENSACAG00000000203,http://ensembl.org/id/ENSACAG00000000203,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMMUG00000015508,ENSEMBL:ENSMMUG00000015508,http://ensembl.org/id/ENSMMUG00000015508,gene,NCBITaxon:9544,Macaca mulatta,Gene
WormBase:WBGene00000043,acr-3,https://www.wormbase.org/get?name=WBGene00000043,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSACAG00000011848,ENSEMBL:ENSACAG00000011848,http://ensembl.org/id/ENSACAG00000011848,gene,NCBITaxon:28377,Anolis carolinensis,Gene
WormBase:WBGene00003639,nhr-49,https://www.wormbase.org/get?name=WBGene00003639,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSMMUG00000018739,ENSEMBL:ENSMMUG00000018739,http://ensembl.org/id/ENSMMUG00000018739,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSGALG00000029476,ENSEMBL:ENSGALG00000029476,http://ensembl.org/id/ENSGALG00000029476,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSACAG00000014991,ENSEMBL:ENSACAG00000014991,http://ensembl.org/id/ENSACAG00000014991,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSECAG00000015766,ENSEMBL:ENSECAG00000015766,http://ensembl.org/id/ENSECAG00000015766,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSECAG00000019706,ENSEMBL:ENSECAG00000019706,http://ensembl.org/id/ENSECAG00000019706,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSCAFG00000018363,ENSEMBL:ENSCAFG00000018363,http://ensembl.org/id/ENSCAFG00000018363,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSMODG00000014470,ENSEMBL:ENSMODG00000014470,http://ensembl.org/id/ENSMODG00000014470,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSOANG00000006810,ENSEMBL:ENSOANG00000006810,http://ensembl.org/id/ENSOANG00000006810,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSOANG00000000992,ENSEMBL:ENSOANG00000000992,http://ensembl.org/id/ENSOANG00000000992,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSMODG00000017253,ENSEMBL:ENSMODG00000017253,http://ensembl.org/id/ENSMODG00000017253,gene,NCBITaxon:13616,Monodelphis domestica,Gene
WormBase:WBGene00003911,pak-1,https://www.wormbase.org/get?name=WBGene00003911,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
RGD:1312009,Pak5,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1312009,gene,NCBITaxon:10116,Rattus norvegicus,Gene
dictyBase:DDB_G0291974,docA,http://dictybase.org/gene/DDB_G0291974,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSPTRG00000007227,ENSEMBL:ENSPTRG00000007227,http://ensembl.org/id/ENSPTRG00000007227,gene,NCBITaxon:9598,Pan troglodytes,Gene
RGD:70983,Cacna1s,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=70983,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSMMUG00000001291,ENSEMBL:ENSMMUG00000001291,http://ensembl.org/id/ENSMMUG00000001291,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSMMUG00000000838,ENSEMBL:ENSMMUG00000000838,http://ensembl.org/id/ENSMMUG00000000838,gene,NCBITaxon:9544,Macaca mulatta,Gene
dictyBase:DDB_G0291306,xpo1,http://dictybase.org/gene/DDB_G0291306,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSSSCG00000038229,EML2,http://ensembl.org/id/ENSSSCG00000038229,gene,NCBITaxon:9823,Sus scrofa,Gene
WormBase:WBGene00003929,pat-2,https://www.wormbase.org/get?name=WBGene00003929,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
